Id,neighborhood,larger_neighborhood,Name, Population,Median Household Income,Median Home Value,Percent Bachelors Degree,Median Rent,Percent Public Transportation to Work,Percent White Non-Hispanic, Housing Units,Percent Renter Occupied,Percent Occupied Structure w 3-4 Units,Percent Occupied Structure w 5+ Units,Percent Households w 3 Vehicles,Percent Households w 4+ Vehicles,"Percent Families, Married w Children Under 18", Total Households,Year,tract_id,median_houseprice_with_imputation,median_rent_with_imputation,median_income_by_year,median_housevalue_by_year,median_income_40th_perc_by_year,median_housevalue_40th_perc_by_year,Education_Attainment_Bachelors_Degree,increase_in_edu_attainment,increase_in_edu_attainment_top_3rd_percentile_by_year,increase_in_median_housevalue,increase_in_housevalue_top_3rd_percentile_by_year,def_1,median_income_40_percent_by_year,increase_in_median_rent,median_of_increase_in_rent_by_year,housevalue_distribution_current_year,housevalue_distribution_past_year,def_2,workers_taking_transit,increase_in_workers_taking_transit,dwelling_units_with_5+_units,increase_in_dwelling_units_with_5_plus_units,dwelling_units_with_3-4_units,increase_in_dwelling_units_with_3_4_units,renter_occupied,increase_in_renter_occupied,households_with_3_plus_cars,decrease_in_households_with_3_plus_cars,married_couples_with_children,decrease_in_households_with_children,non_hispanic_whites,decrease_in_non_hispanic_whites,def3
530330002003,Pinehurst,Northgate,BG0002003,1748,69882,245238,34.1,894,31.93,54.41,948,74.83,4.64,69.09,9.27,1.21,24.38,1396,2020,5303300020,245238,894,88273.5,389963,79091,357911.8,596,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,558,None,655,None,44,None,709,None,146,None,340,None,951,None,None
530330002004,Pinehurst,Northgate,BG0002004,1207,64781,304965,32.71,1034,7.19,61.23,654,44.93,2.91,51.07,9.5,1.45,21.24,1383,2020,5303300020,304965,1034,88273.5,389963,79091,357911.8,395,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,87,None,334,None,19,None,294,None,151,None,294,None,739,None,None
530330002005,Pinehurst,Northgate,BG0002005,1499,51902,273333,36.75,910,8.53,60.51,786,51.25,8.02,42.49,9.35,1.19,25.98,1308,2020,5303300020,273333,910,88273.5,389963,79091,357911.8,551,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,128,None,334,None,63,None,403,None,138,None,340,None,907,None,None
530330002006,Olympic Hills,Lake City,BG0002006,1504,114437,359809,41.16,1750,14.38,66.76,629,26.12,0,2.54,9.42,1.32,31.14,1287,2020,5303300020,359809,1750,88273.5,389963,79091,357911.8,619,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,216,None,16,None,0,None,164,None,138,None,401,None,1004,None,None
530330003001,Haller Lake,Northgate,BG0003001,1464,77064,334440,30.57,1339,17.79,63.05,587,29.82,0,5.11,10.7,4.04,33.42,1242,2020,5303300030,334440,1339,88273.5,389963,79091,357911.8,448,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,260,None,30,None,0,None,175,None,183,None,415,None,923,None,None
530330003002,Haller Lake,Northgate,BG0003002,1558,88333,298311,18.37,972,14.29,54.36,747,44.76,4.02,13.39,10.62,4.16,28.83,1271,2020,5303300030,298311,972,88273.5,389963,79091,357911.8,286,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,223,None,100,None,30,None,334,None,188,None,366,None,847,None,None
530330004011,Haller Lake,Northgate,BG0004011,3310,38487,282075,21.44,879,8.01,46.8,2174,81.08,1.61,65.27,6.27,0.55,23.68,1263,2020,5303300040,282075,879,88273.5,389963,79091,357911.8,710,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,265,None,1419,None,35,None,1763,None,86,None,299,None,1549,None,None
530330004012,Bitter Lake,North Seattle,BG0004012,1638,91514,345833,27.42,956,12.13,60.44,809,60.66,2.35,38.69,6.45,0.53,29.55,1220,2020,5303300040,345833,956,88273.5,389963,79091,357911.8,449,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,199,None,313,None,19,None,491,None,85,None,361,None,990,None,None
530330004013,Bitter Lake,North Seattle,BG0004013,1459,29733,239024,23.36,387,18.61,70.25,1193,71.26,0,74.1,6.36,0.48,16.53,1251,2020,5303300040,239024,387,88273.5,389963,79091,357911.8,341,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,272,None,884,None,0,None,850,None,86,None,207,None,1025,None,None
530330004021,Bitter Lake,North Seattle,BG0004021,1385,47794,333333,32.92,917,10.2,69.31,648,66.89,0,43.21,6.07,1.31,26.79,1215,2020,5303300040,333333,917,88273.5,389963,79091,357911.8,456,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,141,None,280,None,0,None,433,None,90,None,325,None,960,None,None
530330004022,Haller Lake,Northgate,BG0004022,1087,67667,296970,45.81,977,20.08,61.91,496,43.79,0,20.36,5.89,1.47,25.39,1209,2020,5303300040,296970,977,88273.5,389963,79091,357911.8,498,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,218,None,101,None,0,None,217,None,89,None,307,None,673,None,None
530330004023,Bitter Lake,North Seattle,BG0004023,1377,62629,411224,42.62,953,18.22,62.31,698,52.25,5.59,45.56,6.01,1.5,29.55,1208,2020,5303300040,411224,953,88273.5,389963,79091,357911.8,587,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,251,None,318,None,39,None,365,None,91,None,357,None,858,None,None
530330004024,Bitter Lake,North Seattle,BG0004024,1694,64904,356647,30.86,1074,14.34,83.29,958,66.09,0,57.83,6.09,1.41,24.16,1193,2020,5303300040,356647,1074,88273.5,389963,79091,357911.8,523,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,243,None,554,None,0,None,633,None,90,None,288,None,1411,None,None
530330005001,Broadview,North Seattle,BG0005001,1411,175000,620892,41.77,1500,5.01,85.83,591,7.5,0,0,24.43,7.33,32.56,1187,2020,5303300050,620892,1500,88273.5,389963,79091,357911.8,589,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,71,None,0,None,0,None,44,None,377,None,386,None,1211,None,None
530330005002,Broadview,North Seattle,BG0005002,1003,128000,530000,45.32,1125,16.55,80.46,424,10.87,0,0,24.4,7.25,31.68,1136,2020,5303300050,530000,1125,88273.5,389963,79091,357911.8,455,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,166,None,0,None,0,None,46,None,359,None,360,None,807,None,None
530330005003,Broadview,North Seattle,BG0005003,1216,109896,485156,30.37,1163,10.38,83.06,520,6.88,0,0,24.29,7.49,35.26,1159,2020,5303300050,485156,1163,88273.5,389963,79091,357911.8,369,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,126,None,0,None,0,None,36,None,369,None,409,None,1010,None,None
530330006001,Haller Lake,Northgate,BG0006001,1617,66783,330151,28.77,903,8.88,56.83,633,29.89,0,15.96,7.43,3.55,30.75,1129,2020,5303300060,330151,903,88273.5,389963,79091,357911.8,465,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,144,None,101,None,0,None,189,None,124,None,347,None,919,None,None
530330006002,Pinehurst,Northgate,BG0006002,1323,45345,271000,35.84,939,27.63,53.36,711,72.75,0,77.07,7.81,3.53,23.13,1111,2020,5303300060,271000,939,88273.5,389963,79091,357911.8,474,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,366,None,548,None,0,None,517,None,126,None,257,None,706,None,None
530330006003,Haller Lake,Northgate,BG0006003,1650,63636,250000,30.59,970,20.09,61.94,773,42.09,0,24.32,7.77,3.49,26.42,1108,2020,5303300060,250000,970,88273.5,389963,79091,357911.8,505,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,331,None,188,None,0,None,325,None,125,None,293,None,1022,None,None
530330006004,North College Park,Northgate,BG0006004,1776,90625,355152,22.78,1053,23.22,47.13,831,53.9,1.56,23.59,7.56,3.35,24.41,1106,2020,5303300060,355152,1053,88273.5,389963,79091,357911.8,405,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,412,None,196,None,13,None,448,None,121,None,270,None,837,None,None
530330006005,Haller Lake,Northgate,BG0006005,922,119286,380357,31.6,1106,14.99,62.04,354,26.84,0,0,7.37,3.54,31.2,1092,2020,5303300060,380357,1106,88273.5,389963,79091,357911.8,291,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,138,None,0,None,0,None,95,None,119,None,341,None,572,None,None
530330006006,Pinehurst,Northgate,BG0006006,1464,89922,310833,23.85,1019,13.08,48.84,722,50.46,10.39,41.41,7.65,3.36,29.41,1088,2020,5303300060,310833,1019,88273.5,389963,79091,357911.8,349,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,191,None,299,None,75,None,364,None,120,None,320,None,715,None,None
530330007001,Meadowbrook,Lake City,BG0007001,1799,52652,298000,32.03,870,30.6,41.02,1037,79.47,6.27,62.49,8.42,3.16,23.56,1092,2020,5303300070,298000,870,88273.5,389963,79091,357911.8,576,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,550,None,648,None,65,None,824,None,127,None,257,None,738,None,None
530330007002,Matthews Beach,Lake City,BG0007002,1305,57710,290909,38.75,832,34.33,54.33,619,59.41,4.52,25.85,8.54,3.14,27.91,1075,2020,5303300070,290909,832,88273.5,389963,79091,357911.8,506,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,448,None,160,None,28,None,368,None,126,None,300,None,709,None,None
530330007003,Pinehurst,Northgate,BG0007003,986,98355,329787,35.68,1199,19.62,61.56,478,37.2,0,29.92,8.32,3.06,22.43,1075,2020,5303300070,329787,1199,88273.5,389963,79091,357911.8,352,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,193,None,143,None,0,None,178,None,122,None,241,None,607,None,None
530330007004,Pinehurst,Northgate,BG0007004,1002,89831,356522,27.92,1233,16.96,64.77,463,40.63,3.67,6.91,8.48,3.35,25.87,1071,2020,5303300070,356522,1233,88273.5,389963,79091,357911.8,280,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,170,None,32,None,17,None,188,None,127,None,277,None,649,None,None
530330008001,Matthews Beach,Lake City,BG0008001,1355,81349,370482,19.41,920,15.71,65.09,578,32.18,0,7.44,10.24,9.87,33.04,1061,2020,5303300080,370482,920,88273.5,389963,79091,357911.8,263,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,213,None,43,None,0,None,186,None,214,None,351,None,882,None,None
530330008002,Matthews Beach,Lake City,BG0008002,1621,93678,390374,33.94,1326,17.28,74.09,669,23.85,0,7.62,10.31,9.54,35.16,1045,2020,5303300080,390374,1326,88273.5,389963,79091,357911.8,550,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,280,None,51,None,0,None,160,None,208,None,367,None,1201,None,None
530330009001,Matthews Beach,Lake City,BG0009001,1252,106746,501543,35.47,1250,17.87,77.08,543,17.93,0,5.89,20.47,4.29,31.84,1037,2020,5303300090,501543,1250,88273.5,389963,79091,357911.8,444,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,224,None,32,None,0,None,97,None,256,None,330,None,965,None,None
530330009002,Victory Heights,North Seattle,BG0009002,1062,142614,631250,26.45,1457,14.87,77.4,483,19.69,0,0,20.36,4.25,33.96,1031,2020,5303300090,631250,1457,88273.5,389963,79091,357911.8,281,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,158,None,0,None,0,None,95,None,254,None,350,None,822,None,None
530330010001,Matthews Beach,Lake City,BG0010001,1034,90705,359740,16.47,1008,13.98,51.26,435,55.37,10.57,16.78,8.35,3.58,35.08,1029,2020,5303300100,359740,1008,88273.5,389963,79091,357911.8,170,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,145,None,73,None,46,None,241,None,123,None,361,None,530,None,None
530330010002,Matthews Beach,Lake City,BG0010002,1190,89130,413793,32.71,1112,21.43,67.82,479,31.96,1.67,18.79,8.48,3.91,41.94,1009,2020,5303300100,413793,1112,88273.5,389963,79091,357911.8,389,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,255,None,90,None,8,None,153,None,125,None,423,None,807,None,None
530330011001,Maple Leaf,Northgate,BG0011001,1401,100379,483784,39.48,849,13.27,61.88,656,44.41,0,19.97,3.13,4.93,30.3,1009,2020,5303300110,483784,849,88273.5,389963,79091,357911.8,553,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,186,None,131,None,0,None,291,None,82,None,306,None,867,None,None
530330011002,Maple Leaf,Northgate,BG0011002,1452,106356,386452,26.78,1000,23.3,70.45,629,34.38,1.59,16.22,3.14,4.79,31.07,1020,2020,5303300110,386452,1000,88273.5,389963,79091,357911.8,389,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,338,None,102,None,10,None,216,None,81,None,317,None,1023,None,None
530330012001,Maple Leaf,Northgate,BG0012001,1449,90315,375229,29.28,1042,19.19,67.98,618,32.94,0,16.02,3.72,0.34,33.42,1015,2020,5303300120,375229,1042,88273.5,389963,79091,357911.8,424,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,278,None,99,None,0,None,204,None,41,None,339,None,985,None,None
530330012002,Maple Leaf,Northgate,BG0012002,1330,59200,361905,15.91,868,37.02,50.75,638,80.4,2.19,59.56,3.62,0.49,29.67,1007,2020,5303300120,361905,868,88273.5,389963,79091,357911.8,212,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,492,None,380,None,14,None,513,None,41,None,299,None,675,None,None
530330012003,Maple Leaf,Northgate,BG0012003,1571,37260,185484,30.71,861,28.97,58.24,1150,85.77,0,87.3,3.44,0.28,17.33,993,2020,5303300120,185484,861,88273.5,389963,79091,357911.8,482,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,455,None,1004,None,0,None,986,None,37,None,172,None,915,None,None
530330012004,Maple Leaf,Northgate,BG0012004,1409,44073,195000,32.26,1012,21.47,37.9,775,90.16,7.23,76.39,3.69,0.41,21.59,1001,2020,5303300120,195000,1012,88273.5,389963,79091,357911.8,455,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,303,None,592,None,56,None,699,None,41,None,216,None,534,None,None
530330012005,Maple Leaf,Northgate,BG0012005,1763,33355,209783,31.32,944,12.6,42.77,1034,84.74,2.61,82.88,3.63,0.42,17.6,999,2020,5303300120,209783,944,88273.5,389963,79091,357911.8,552,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,222,None,857,None,27,None,876,None,40,None,176,None,754,None,None
530330013001,North College Park,Northgate,BG0013001,1851,63648,285000,28.54,977,20.68,59.37,997,57.19,5.62,34.3,5.86,0.96,22.58,994,2020,5303300130,285000,977,88273.5,389963,79091,357911.8,528,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,383,None,342,None,56,None,570,None,68,None,224,None,1099,None,None
530330013002,North College Park,Northgate,BG0013002,1585,60135,259836,13.61,859,25.65,42.9,782,68.7,1.53,47.7,5.42,1.08,20.71,980,2020,5303300130,259836,859,88273.5,389963,79091,357911.8,216,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,407,None,373,None,12,None,537,None,64,None,203,None,680,None,None
530330013003,North College Park,Northgate,BG0013003,1613,58571,323171,42.02,944,11.64,56.35,850,73.42,1.18,54.12,5.59,0.99,25.22,976,2020,5303300130,323171,944,88273.5,389963,79091,357911.8,678,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,188,None,460,None,10,None,624,None,65,None,246,None,909,None,None
530330014001,Bitter Lake,North Seattle,BG0014001,1239,79717,338849,36.96,943,5.17,72.64,615,45.88,2.11,33.33,13.31,2.1,25.93,986,2020,5303300140,338849,943,88273.5,389963,79091,357911.8,458,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,64,None,205,None,13,None,282,None,152,None,256,None,900,None,None
530330014002,Bitter Lake,North Seattle,BG0014002,1209,89189,389552,36.89,972,17.7,74.36,579,47.5,0,24.35,13.31,2.22,30.77,968,2020,5303300140,389552,972,88273.5,389963,79091,357911.8,446,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,214,None,141,None,0,None,275,None,150,None,298,None,899,None,None
530330014003,Bitter Lake,North Seattle,BG0014003,1585,60169,288806,26.34,1028,14.59,61.2,775,63.82,2.32,30.58,13.35,2.4,24.86,954,2020,5303300140,288806,1028,88273.5,389963,79091,357911.8,417,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,231,None,237,None,18,None,495,None,150,None,237,None,970,None,None
530330014004,Crown Hill,North Seattle,BG0014004,1532,138908,414634,29.94,1515,14.34,83.42,660,19.66,0,0,13.26,2.34,38.39,975,2020,5303300140,414634,1515,88273.5,389963,79091,357911.8,459,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,220,None,0,None,0,None,130,None,152,None,374,None,1278,None,None
530330015001,Loyal Heights,Ballard,BG0015001,1386,131579,518817,46.84,1682,1.22,87.88,616,20.57,0,2.11,13.49,2.36,36.48,957,2020,5303300150,518817,1682,88273.5,389963,79091,357911.8,649,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,17,None,13,None,0,None,127,None,152,None,349,None,1218,None,None
530330015002,Sunset Hill,Ballard,BG0015002,1447,132353,547030,36.73,1096,4.44,87.21,673,21.83,0,1.34,13.47,2.48,33.41,962,2020,5303300150,547030,1096,88273.5,389963,79091,357911.8,531,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,64,None,9,None,0,None,147,None,154,None,321,None,1262,None,None
530330016001,Crown Hill,North Seattle,BG0016001,1581,113672,732595,37.03,1816,9.83,89.37,649,8.72,0,0,12.04,3.65,38.32,963,2020,5303300160,732595,1816,88273.5,389963,79091,357911.8,585,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,155,None,0,None,0,None,57,None,151,None,369,None,1413,None,None
530330016002,Loyal Heights,Ballard,BG0016002,1549,125373,658307,28.11,1794,9.35,83.47,652,9.94,0,0,12.15,3.63,37.8,950,2020,5303300160,658307,1794,88273.5,389963,79091,357911.8,435,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,145,None,0,None,0,None,65,None,149,None,359,None,1293,None,None
530330016003,Whittier Heights,Ballard,BG0016003,1645,88740,351235,38.1,1006,17.94,67.6,823,52.21,3.28,27.58,12.11,3.66,25.62,946,2020,5303300160,351235,1006,88273.5,389963,79091,357911.8,627,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,295,None,227,None,27,None,430,None,150,None,242,None,1112,None,None
530330017011,Greenwood,North Seattle,BG0017011,1842,83557,334286,37.62,1041,19.98,54.56,1014,73.97,0,63.91,4.75,1.65,26.92,939,2020,5303300170,334286,1041,88273.5,389963,79091,357911.8,693,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,368,None,648,None,0,None,750,None,60,None,253,None,1005,None,None
530330017012,Greenwood,North Seattle,BG0017012,1296,103012,258824,43.29,1017,9.28,72.61,719,43.7,1.95,37.97,4.84,1.76,27.66,937,2020,5303300170,258824,1017,88273.5,389963,79091,357911.8,561,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,120,None,273,None,14,None,314,None,61,None,259,None,941,None,None
530330017013,Bitter Lake,North Seattle,BG0017013,1282,90000,284211,32.49,725,21.01,63.96,618,41.5,14.08,39.16,4.76,1.87,33.1,927,2020,5303300170,284211,725,88273.5,389963,79091,357911.8,417,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,269,None,242,None,87,None,256,None,61,None,307,None,820,None,None
530330017021,Bitter Lake,North Seattle,BG0017021,1540,65604,368807,36.67,865,15.91,63.96,844,66.62,1.3,45.02,11.08,3.02,26.88,920,2020,5303300170,368807,865,88273.5,389963,79091,357911.8,565,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,245,None,380,None,11,None,562,None,130,None,247,None,985,None,None
530330017022,Whittier Heights,Ballard,BG0017022,1183,72115,339865,36.87,988,13.72,74.56,554,34.57,0,6.14,11.34,3.16,28.62,927,2020,5303300170,339865,988,88273.5,389963,79091,357911.8,436,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,162,None,34,None,0,None,192,None,134,None,265,None,882,None,None
530330017023,Greenwood,North Seattle,BG0017023,1132,81436,383654,18.38,894,29.56,68.55,464,43.3,8.84,26.29,11.16,3.13,24.8,897,2020,5303300170,383654,894,88273.5,389963,79091,357911.8,208,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,335,None,122,None,41,None,201,None,128,None,222,None,776,None,None
530330017024,Greenwood,North Seattle,BG0017024,1021,73718,363636,31.8,742,3.01,66.41,442,27.71,3.62,0,11.55,3,30.4,924,2020,5303300170,363636,742,88273.5,389963,79091,357911.8,325,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,31,None,0,None,16,None,122,None,135,None,281,None,678,None,None
530330018001,Green Lake,North Seattle,BG0018001,1718,94892,390857,42.74,1113,9.29,59.78,762,44.86,5.91,10.11,7.27,3.29,27.72,925,2020,5303300180,390857,1113,88273.5,389963,79091,357911.8,734,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,160,None,77,None,45,None,342,None,97,None,256,None,1027,None,None
530330018002,Green Lake,North Seattle,BG0018002,1742,102027,327500,33.98,1082,20.08,65.44,909,59.82,10.12,34.98,7.39,3.35,22.91,905,2020,5303300180,327500,1082,88273.5,389963,79091,357911.8,592,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,350,None,318,None,92,None,544,None,97,None,207,None,1140,None,None
530330018003,North College Park,Northgate,BG0018003,1780,102301,323125,51.55,968,29.34,62.25,948,58.09,8.44,23.63,7.29,3.3,23.47,906,2020,5303300180,323125,968,88273.5,389963,79091,357911.8,918,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,522,None,224,None,80,None,551,None,96,None,213,None,1108,None,None
530330019001,Maple Leaf,Northgate,BG0019001,1773,58669,251852,38.67,1154,25.03,54.15,1247,59.3,2.17,60.55,4.23,3.07,23.22,880,2020,5303300190,251852,1154,88273.5,389963,79091,357911.8,686,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,444,None,755,None,27,None,739,None,64,None,204,None,960,None,None
530330019002,Roosevelt,North Seattle,BG0019002,1568,103448,433929,35.49,1283,12.63,74.62,666,29.78,7.06,2.85,4.17,3.09,37.25,898,2020,5303300190,433929,1283,88273.5,389963,79091,357911.8,556,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,198,None,19,None,47,None,198,None,65,None,335,None,1170,None,None
530330019003,Roosevelt,North Seattle,BG0019003,1440,103012,392179,31.27,1761,17.11,75.56,609,26.9,0,0,4.4,2.88,34.94,903,2020,5303300190,392179,1761,88273.5,389963,79091,357911.8,450,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,246,None,0,None,0,None,164,None,66,None,316,None,1088,None,None
530330020001,Roosevelt,North Seattle,BG0020001,1753,74590,392568,40.74,1181,21.35,72.5,919,48.83,0,36.34,7.63,2,36.41,899,2020,5303300200,392568,1181,88273.5,389963,79091,357911.8,714,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,374,None,334,None,0,None,449,None,87,None,327,None,1271,None,None
530330020002,Maple Leaf,Northgate,BG0020002,1125,85313,419608,34.65,951,12.97,74.31,522,32.94,5.36,12.26,7.94,1.98,32.55,894,2020,5303300200,419608,951,88273.5,389963,79091,357911.8,390,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,146,None,64,None,28,None,172,None,89,None,291,None,836,None,None
530330020003,Maple Leaf,Northgate,BG0020003,1044,104934,396667,46.25,1321,26.06,80.84,473,31.13,0,10.78,7.73,1.99,43.73,896,2020,5303300200,396667,1321,88273.5,389963,79091,357911.8,483,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,272,None,51,None,0,None,147,None,87,None,392,None,844,None,None
530330021001,Matthews Beach,Lake City,BG0021001,1736,129358,459846,30.79,1079,13.49,80.82,755,21.87,0,6.36,15.82,3.3,40.8,895,2020,5303300210,459846,1079,88273.5,389963,79091,357911.8,535,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,234,None,48,None,0,None,165,None,172,None,365,None,1403,None,None
530330021002,Maple Leaf,Northgate,BG0021002,1027,103158,321127,43.6,1024,16.54,70.2,488,39.19,7.38,28.48,15.68,3.6,32.79,891,2020,5303300210,321127,1024,88273.5,389963,79091,357911.8,448,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,170,None,139,None,36,None,191,None,172,None,292,None,721,None,None
530330021003,Maple Leaf,Northgate,BG0021003,1635,97430,389189,38.1,964,28.52,65.93,787,44.97,2.03,12.2,15.84,3.36,34.58,886,2020,5303300210,389189,964,88273.5,389963,79091,357911.8,623,0,0,0,0,None,35309.4,0,0,bottomHalf,None,NotCurrentlyGentrifying,466,None,96,None,16,None,354,None,170,None,306,None,1078,None,None
530330022001,Matthews Beach,Lake City,BG0022001,1707,117188,487407,38.42,1500,10.72,77.5,694,16,0,4.03,16.3,3.26,36.81,890,2020,5303300220,487407,1500,88273.5,389963,79091,357911.8,656,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,183,None,28,None,0,None,111,None,174,None,328,None,1323,None,None
530330022002,Matthews Beach,Lake City,BG0022002,1632,118229,423932,29.92,1568,19.67,75.86,675,23.6,0,0,16.3,3.26,40,878,2020,5303300220,423932,1568,88273.5,389963,79091,357911.8,488,0,0,0,0,None,35309.4,0,0,topHalf,None,NotCurrentlyGentrifying,321,None,0,None,0,None,159,None,172,None,351,None,1238,None,None
